"CallDecisionYearReporting","FundingInstrumentGaLevel1","FundingInstrumentGaReporting","AmountRequested","AmountGranted","DurationRequestedMonth","IsApproved","TeamSize"
2012,"Projects","Project funding",350532,326032,36,1,3
2012,"Projects","Project funding",667778,528278,24,1,4
2012,"Projects","Project funding",214196,204196,36,1,3
2012,"Projects","Project funding",690132,0,36,0,3
2012,"Projects","Project funding",363696,0,36,0,1
2012,"Projects","Project funding",584572,546420,24,1,2
2012,"Projects","Project funding",238067,235559,36,1,2
2012,"Projects","Project funding",689648,411032,36,1,1
2012,"Projects","Project funding",427915,0,36,0,2
2012,"Projects","Project funding",229924,196512,36,1,1
2012,"Projects","Project funding",197875,0,12,0,2
2012,"Projects","Project funding",528443,151140,36,1,2
2012,"Projects","Project funding",226516,186516,36,1,1
2012,"Projects","Project funding",631078,0,36,0,2
2012,"Projects","Project funding",395725,275543,36,1,1
2012,"Projects","Project funding",754957,550000,36,1,4
2012,"Projects","Project funding",775286,0,36,0,2
2012,"Projects","Project funding",52668,0,12,0,2
2012,"Projects","Project funding",314385,0,36,0,1
2012,"Projects","Project funding",533336,326054,24,1,2
2012,"Projects","Project funding",243586,0,24,0,2
2012,"Projects","Project funding",342012,277000,36,1,1
2012,"Projects","Project funding",115072,96943,12,1,1
2012,"Projects","Project funding",126072,120072,24,1,1
2012,"Projects","Project funding",498335,219840,36,1,4
2012,"Projects","Project funding",155848,155848,36,1,1
2012,"Projects","Project funding",296613,0,36,0,1
2012,"Projects","Project funding",411238,0,36,0,1
2012,"Projects","Project funding",352096,352096,36,1,1
2012,"Projects","Project funding",607699,442000,36,1,1
2012,"Projects","Project funding",780646,727076,24,1,4
2012,"Projects","Project funding",107124,0,24,0,2
2012,"Projects","Project funding",129020,118197,19,1,3
2012,"Projects","Project funding",690924,590080,36,1,2
2012,"Projects","Project funding",455658,0,36,0,3
2012,"Projects","Project funding",215848,0,36,0,1
2012,"Projects","Project funding",366183,354843,36,1,6
2012,"Projects","Project funding",1065553,505018,36,1,1
2012,"Projects","Project funding",298080,0,36,0,2
2012,"Projects","Project funding",366702,343701,24,1,1
2012,"Projects","Project funding",361496,356496,36,1,1
2012,"Projects","Project funding",273040,0,24,0,2
2012,"Projects","Project funding",395305,177471,36,1,1
2012,"Projects","Project funding",348696,277000,36,1,1
2012,"Projects","Project funding",285100,0,36,0,2
2012,"Projects","Project funding",757783,0,36,0,3
2012,"Projects","Project funding",294320,0,24,0,2
2012,"Projects","Project funding",341688,170844,36,1,1
2012,"Projects","Project funding",437628,356058,36,1,3
2012,"Projects","Project funding",448363,442000,36,1,2
2012,"Projects","Project funding",299592,0,36,0,4
2012,"Projects","Project funding",376422,0,36,0,2
2012,"Projects","Project funding",181949,181951,24,1,1
2012,"Projects","Project funding",417040,250000,24,1,2
2012,"Projects","Project funding",485360,0,36,0,2
2012,"Projects","Project funding",203106,0,24,0,2
2012,"Projects","Project funding",174512,174512,36,1,2
2012,"Projects","Project funding",1048107,930000,36,1,1
2012,"Projects","Project funding",165816,165816,36,1,2
2012,"Projects","Project funding",603447,0,36,0,1
2012,"Projects","Project funding",181152,0,36,0,1
2012,"Projects","Project funding",111960,0,24,0,2
2012,"Projects","Project funding",532660,0,36,0,2
2012,"Projects","Project funding",161956,161956,36,1,1
2012,"Projects","Project funding",595179,595179,36,1,1
2012,"Projects","Project funding",318270,0,36,0,1
2012,"Projects","Project funding",346032,346032,36,1,4
2012,"Projects","Project funding",361786,361786,36,1,1
2012,"Projects","Project funding",288210,289819,36,1,2
2012,"Projects","Project funding (special)",327732,327732,36,1,1
2012,"Projects","Project funding (special)",337380,337380,36,1,1
2012,"Projects","Project funding (special)",497129,497129,36,1,2
2012,"Science communication","Agora",135000,135000,12,1,2
2012,"Science communication","Agora",195500,0,12,0,1
2012,"Science communication","Agora",210000,0,24,0,3
2012,"Science communication","Agora",33000,33000,12,1,2
2012,"Science communication","Agora",159363,0,36,0,1
2012,"Science communication","Agora",45942,0,6,0,1
2012,"Science communication","Agora",124410,0,36,0,1
2012,"Science communication","Agora",12000,0,36,0,1
2012,"Science communication","Agora",183838,0,36,0,3
2012,"Science communication","Agora",20340,0,3,0,1
2012,"Science communication","Agora",48800,0,24,0,1
2012,"Science communication","Agora",141660,0,24,0,1
2012,"Science communication","Agora",209626,0,36,0,2
2012,"Science communication","Agora",173000,0,36,0,1
2012,"Science communication","Agora",62680,62680,12,1,1
2012,"Science communication","Agora",293330,1e+05,24,1,6
2012,"Science communication","Agora",134780,0,18,0,1
2012,"Science communication","Agora",109400,0,12,0,1
2012,"Science communication","Agora",199928,0,24,0,2
2012,"Science communication","Agora",192630,0,24,0,2
2012,"Science communication","Agora",197899,0,20,0,2
2012,"Science communication","Agora",71820,0,18,0,1
2012,"Science communication","Agora",139942,0,18,0,1
2012,"Science communication","Agora",198900,0,36,0,2
2012,"Science communication","Agora",164927,1e+05,20,1,1
2012,"Science communication","Agora",197184,0,12,0,1
2012,"Science communication","Agora",211296,1e+05,36,1,4
2012,"Science communication","Agora",6735,0,4,0,2
2012,"Science communication","Agora",204813,0,24,0,1
2012,"Science communication","Agora",89200,0,24,0,2
2012,"Science communication","Agora",199300,0,36,0,2
2012,"Science communication","Agora",102083,0,12,0,1
2012,"Science communication","Agora",131552,0,24,0,1
2012,"Science communication","Agora",196494,196494,36,1,3
2012,"Science communication","Agora",182280,0,36,0,4
2012,"Science communication","Agora",150000,150000,36,1,2
2012,"Science communication","Agora",120365,120365,12,1,1
2012,"Science communication","Agora",173257,0,24,0,1
2012,"Science communication","Agora",64150,0,18,0,1
2012,"Science communication","Agora",161183,0,24,0,3
2012,"Science communication","Agora",195000,0,12,0,1
2012,"Science communication","Agora",93316,0,24,0,2
2012,"Science communication","Agora",141450,0,36,0,2
2012,"Science communication","Agora",7000,0,36,0,1
2012,"Science communication","Agora",165943,110000,13,1,1
2012,"Science communication","Agora",71931,0,15,0,1
2012,"Science communication","Agora",149731,0,21,0,1
2012,"Science communication","Agora",69998,0,9,0,2
2012,"Science communication","Agora",209626,0,36,0,1
2012,"Science communication","Agora",97680,97680,9,1,1
2012,"Science communication","Agora",107369,0,9,0,1
2012,"Science communication","Agora",81283,0,14,0,2
2012,"Science communication","Agora",140000,0,24,0,1
2012,"Science communication","Agora",185640,0,36,0,2
2012,"Science communication","Agora",30000,0,12,0,1
2012,"Science communication","Agora",198432,164608,24,1,5
2012,"Science communication","Agora",160000,0,24,0,1
2012,"Science communication","Agora",50410,0,13,0,5
2012,"Science communication","Agora",199899,199899,24,1,1
2012,"Science communication","Agora",189527,0,16,0,4
2012,"Science communication","Agora",95765,95765,24,1,1
2012,"Science communication","Agora",47232,0,12,0,1
2012,"Science communication","Agora",195320,0,24,0,3
2012,"Science communication","Agora",132250,0,12,0,1
2012,"Science communication","Agora",170324,0,16,0,1
2012,"Science communication","Agora",175680,0,24,0,1
2012,"Science communication","Agora",197862,186148,13,1,1
2012,"Science communication","Agora",198000,0,36,0,2
2012,"Science communication","Agora",2e+05,0,36,0,1
2012,"Science communication","Agora",165176,0,24,0,2
2012,"Science communication","Agora",199725,182216,32,1,1
2012,"Science communication","Agora",148464,148464,12,1,1
2012,"Science communication","Agora",84330,24330,12,1,1
2012,"Science communication","Agora",98454,0,20,0,2
2012,"Science communication","Agora",175000,0,24,0,1
2012,"Science communication","Agora",199844,0,12,0,1
2012,"Science communication","Agora",172200,0,24,0,1
2012,"Science communication","Agora",98100,0,12,0,1
2012,"Science communication","Agora",35240,0,36,0,2
2012,"Science communication","Agora",198300,0,24,0,1
2012,"Science communication","Agora",86679,0,36,0,1
2012,"Science communication","DORE Publications",10000,10000,36,1,1
2012,"Science communication","DORE Publications",10000,0,1,0,1
2012,"Science communication","International Exploratory Workshops",8900,8900,3,1,1
2012,"Science communication","International Exploratory Workshops",13850,13850,1,1,1
2012,"Science communication","International Exploratory Workshops",6100,6100,1,1,1
2012,"Science communication","International Exploratory Workshops",12540,0,1,0,1
2012,"Science communication","International Exploratory Workshops",18520,18520,3,1,1
2012,"Science communication","International Exploratory Workshops",19560,19560,3,1,1
2012,"Science communication","International Exploratory Workshops",19980,19980,1,1,1
2012,"Science communication","International Exploratory Workshops",14700,14700,1,1,1
2012,"Science communication","International Exploratory Workshops",24820,24820,1,1,1
2012,"Science communication","International Exploratory Workshops",18190,18190,1,1,1
2012,"Science communication","International Exploratory Workshops",21500,21500,3,1,1
2012,"Science communication","International Exploratory Workshops",8670,0,3,0,1
2012,"Science communication","International Exploratory Workshops",5200,5200,1,1,1
2012,"Science communication","International Exploratory Workshops",16360,0,1,0,1
2012,"Science communication","International Exploratory Workshops",21080,21080,3,1,1
2012,"Science communication","International Exploratory Workshops",12530,12530,1,1,1
2012,"Science communication","International Exploratory Workshops",4660,0,3,0,1
2012,"Science communication","International Exploratory Workshops",11470,11470,1,1,1
2012,"Science communication","International Exploratory Workshops",6360,6360,1,1,1
2012,"Science communication","International Exploratory Workshops",22610,22610,3,1,1
2012,"Science communication","International Exploratory Workshops",7280,7280,3,1,1
2012,"Science communication","International Exploratory Workshops",13130,13130,1,1,1
2012,"Science communication","International Exploratory Workshops",20770,20770,1,1,1
2012,"Science communication","International Exploratory Workshops",17710,17710,1,1,1
2012,"Science communication","International Exploratory Workshops",13980,13980,1,1,1
2012,"Science communication","International Exploratory Workshops",6510,6510,1,1,1
2012,"Science communication","International Exploratory Workshops",12900,0,1,0,1
2012,"Science communication","International Exploratory Workshops",11290,0,3,0,1
2012,"Science communication","International Exploratory Workshops",16250,16250,1,1,1
2012,"Science communication","International Exploratory Workshops",17000,17000,3,1,1
2012,"Science communication","International Exploratory Workshops",9410,9410,1,1,1
2012,"Science communication","International Exploratory Workshops",20780,0,3,0,1
2012,"Science communication","International Exploratory Workshops",5940,5940,1,1,1
2012,"Science communication","International Exploratory Workshops",12840,0,3,0,1
2012,"Science communication","International Exploratory Workshops",10260,10260,1,1,1
2012,"Science communication","International Exploratory Workshops",19230,19230,1,1,1
2012,"Science communication","International Exploratory Workshops",19630,19630,1,1,2
2012,"Science communication","International Exploratory Workshops",14710,14710,1,1,1
2012,"Science communication","International Exploratory Workshops",9320,9320,3,1,1
2012,"Science communication","International Exploratory Workshops",18700,18700,1,1,1
2012,"Science communication","International Exploratory Workshops",13260,13260,3,1,1
2012,"Science communication","International Exploratory Workshops",19990,19990,1,1,1
2012,"Science communication","International Exploratory Workshops",12200,0,3,0,1
2012,"Science communication","International Exploratory Workshops",22440,0,1,0,1
2012,"Science communication","International Exploratory Workshops",7840,7840,3,1,1
2012,"Science communication","International Exploratory Workshops",9200,0,3,0,1
2012,"Science communication","International Exploratory Workshops",8300,8300,1,1,1
2012,"Science communication","International Exploratory Workshops",9520,9520,3,1,1
2012,"Science communication","International Exploratory Workshops",10750,10750,3,1,1
2012,"Science communication","International Exploratory Workshops",21420,21420,6,1,1
2012,"Science communication","International Exploratory Workshops",13940,13940,1,1,1
2012,"Science communication","International Exploratory Workshops",20910,20910,3,1,1
2012,"Science communication","International Exploratory Workshops",10120,10120,1,1,1
2012,"Science communication","International Exploratory Workshops",20670,0,1,0,1
2012,"Science communication","International Exploratory Workshops",10310,10310,3,1,1
2012,"Science communication","Publication grants",16770,10000,36,1,1
2012,"Science communication","Publication grants",11821,7800,36,1,1
2012,"Science communication","Publication grants",13280,13280,36,1,1
2012,"Science communication","Publication grants",48968,0,36,0,1
2012,"Science communication","Publication grants",17190,16565,36,1,1
2012,"Science communication","Publication grants",10420,0,1,0,2
2012,"Science communication","Publication grants",5000,2050,36,1,1
2012,"Science communication","Publication grants",8000,8000,36,1,1
2012,"Science communication","Publication grants",5819,3650,36,1,1
2012,"Science communication","Publication grants",15300,9600,36,1,1
2012,"Science communication","Publication grants",8500,0,1,0,2
2012,"Science communication","Publication grants",1875,2700,36,1,1
2012,"Science communication","Publication grants",15000,7100,36,1,1
2012,"Science communication","Publication grants",8130,6800,36,1,1
2012,"Science communication","Publication grants",9871,0,1,0,1
2012,"Science communication","Publication grants",65255,46300,36,1,2
2012,"Science communication","Publication grants",9203,3000,36,1,1
2012,"Science communication","Publication grants",9962,5710,36,1,1
